351,"Hospitality Sales, Business Development, Key Account Management, B2B Sales, Corporate Sales, Bdm, Lead Generation, Team Management, Client Relationship Management, Strategic Sales Planning, Tourism, Office Administration,  New Business Development,Strategic Marketing Planning,Sales Management,Sales Development,Hospitality Management,Target Planning,Corporate Business Development,Strategic Market Planning,Key Accounts,Corporate Relations"
352,"Corporate Sales,SMB Sales,Relationship management,Business Development,Client servicing,sales,Team Management,Team Leading,Team Handling,Target Achievement  Marketing Planning,Team Motivation,Key Account Management,Regional Sales,Corporate Relationship Management,Sales Management,Regional Management,Client Retention,Dotcom,Team Coordination"
353,"Area Sale Manager,Team HandlingProject Sale,Business Development,Key Account management,builders,architects,institutional sales,team handling,asistant manager,Dealer handling,Area Sales Manager,fmcg sales,channel sales,dealer management   IT Skills Details  Marketing,Territory Sales Management,Team Management,Regional Sales,Retail Sales,Dealer Sales,Project Sales,New Market Development,New Business Development,Target Achievement"
354,"MBA finance from ICFAI Business school (mumbai). Currently working as ASM Auto Loans with Axis Bank Ltd. Kotak & ICICI Bank as RM for 6 years in car loans. Previously was associated with citigroup global services as supervisor.   IT Skills Details  Branch Banking,Car Sales,Automobile Sales,Marketing,Relationship Management,Business Development,Branch Management,Bank Loan,Area Sales Management,Channel Sales"
355,"WORKING AS A PF CONSULTANT & ACCOUNTANT ( CONSULTING IN PF , GRATUITY & BENEVOLENT FUND , ESIC )   IT Skills Details  Accounting,TDS Return,Income Tax,Bank Reconciliation Statement,Taxation,Provident Fund,Auditing,Tally ERP,Cash Flow Statement,Monthly Returns"
356,"Lead a result oriented Team of Sales Managers and Relationship Manager for Working Capital Finance,ensuring high quality service and Customer Relationship  Financial Management,Business Banking,Relationship Management,Term Loan,Business Finance,Management Accounting,Trade Finance,Auditing,Bank Loan,Retail Finance"
357,"Tally, Tally ERP, Excel, Account Management, Expense Management, Financial Management,  Management Accounting,Finance,Purchase Entry,Bank Reconciliation,Sales Entry,Banking,Petty Cash,Bcom"
358,"Cluster Head, Institutional Sales, channel sales, Handling Client Queries, Investors Meeting, Handling Walk in Clients, Sale Closure, Payment Collection.  Marketing Planning,New Business Development,Retail Channel Sales,Regional Sales,Territory Sales Management,Dealer Management,Regional Management,Dealer Network,Client Handling,Team Management"
359,"good in maths & accountancy  Credit Analysis,Credit Approval,Banking,Bcom,Accounting,Commerce,Taxation,Auditing,Tally,MCOM"
360,"Digital Marketing, Online Marketing, Digital Media Planning, Adwords, Web Analytics, Online Marketing, SEO, PPC, SEM, SMO, Search Marketing, Email Marketing,Ecommerce, Advertising, Mobile Marketing, Social Media Marketing, App Store Optimization   IT Skills Details  SEO Analysis,Search Engine Marketing,Web Marketing,Google AdWords,Viral Marketing,Internet Marketing,Display Advertising,Online Lead Generation,Content Marketing,Search Engine Optimization"
361,"accountant  office assistant   IT Skills Details  Tally,Back Office,Office Assistance,VAT Return,Taxation,Income Tax Return,Service Tax,Accounting,Banking,Tax Returns"
362,"Relationship Management, Online channel management, Branch Channel Management  Marketing Management,Business Development Management,Area Sales Management,Team Management,Business Relationship Management,Branch Sales,Branch Management,Branch Handling,Preferred Banking,Retail Sales"
363,"Sales,Business Development & Marketing   IT Skills Details  Strategic Marketing Planning,New Market Penetration,Area Sales Management,Client Relationship Management,Client Acquisition,Market Identification,Agency Development,Regional Management,Client Development,Corporate Finance"
364,"Managing different product lines, customer service, sales forecasting, training,marketing,Content Writing,Content Development,customer service,sales forecasting,training  Business Development Management,Marketing Management,Software Sales,Product Management,Sales Training,Sales Management,Business Training,Customer Handling,Executive Training,Marketing Campaigns"
365,"Sales, Business Development, Marketing, Managerial  Roles   IT Skills Details  Product Promotion,International Sales,Marketing Management,Area Sales Management,Key Account Management,Revenue Generation,Sales Development,Brand Awareness,Distribution Management,Dealer Management"
366,"quality analyst,quality analyst,excellent communication   IT Skills Details  Quality Monitoring,Quality Analysis,Training Management,Process Training,Insurance Training,Training Coordination,Train The Trainer,Call Quality,Quality Audit,Product Training"
367,"Corporate Debt Restructuring ,Business Development, Merchandise Planning, Merchandising, Category Management, E-commerce, Key Accounts, B2B, B2C, Business Development Management, Key Account Management, Sales Promotion,   IT Skills Details  Team Management,Corporate Business Development,Finance"
368,"Tally Accounts  Accounts Handling,Daily Accounting,TDS Calculation,Service Tax Calculation,Taxation,Income Tax Return,Finance,Tax Returns,Financial Accounting,Banking"
369,"Account Management, Business Development, Client Relationship Management, New Business Development, Sales, Corporate Sales, B2B Sales,team management, Client Acquisition, Client Handling,  Marketing,New Client Acquisition,Client Retention,Client Servicing,Revenue Generation,Corporate Relationship Management,Sales Management,Solution Selling,Strategic Account Management,Solution Sales"
370,"performance marketing,Digital marketing,online marketing,buying and online media. Product development,ecommerce,internet sales,Product marketing,media buying,mobile marketing,mobile apps,web analytics,SEM,social media,content marketing,SEO,  Email Marketing,Business Development,Search Engine Marketing,Online Branding,Google AdWords,Affiliate Marketing,Display Advertising,Digital Media,Digital Branding,Web Marketing"
371,"Real Estate Sales, Residential Sales, Channel Sales, Retail Channel Sales, Equity Broking, Sales Head, Retail Sales, Channel Sales Management, Mutual Funds Sales, Fixed Income, Team Leading, Team Handling, Team Management  Business Development,Territory Sales Management,Channel Partner Development,Dealer Management,Dealer Development,Channel Planning,Direct Channel Sales,Channel Partner Management,Channel Partners,Franchisee Development"
372,"International Sales, Export Sales, Key Account Management, Pricing, Price Negotiation, Business Development, Lead Generation, MIS Reporting, B2B Sales, Manufacturing, Stainless Steel, Foreign Trade, International Business, Inside Sales, Quotation, bi   IT Skills Details  International Marketing,Key Accounts,New Market Development,Channel Partner Management,Major Accounts,Sales Lead Generation,Lead Management,New Business,Sales Management,Relationship Management"
373,"Direct Sales  Industrial Marketing,Residential Sales,Channel Sales,Senior Management,Sales Management,Project Sales,Real Estate Sales,Channel Partner Management,Channel Partners,Sales Coordination"
374,"Officer -Taxation Department,Taxation(Direct) Mgr, Financial Analysis,Taxation,Banking Operations,Credit Risk Management,Account Management,Financial Management,MIS Reporting, TDS Return,Income Tax Audit,Tax Audit,Audit Compliance,Tally ,ERP,Finacle   IT Skills Details  Auditing,Finance,Management Accounting,Financial Accounting,Tax Management,Service Tax,Tax Reporting,Tax Calculation,Financial Research,Financial Consultancy"
375,"Sales, Marketing, Channel Sales, Channel Sales Management, Business Development, Client Acquisition, B2B Sales,   IT Skills Details  Marketing Management,Retail Channel Sales,Team Management,Distribution Channel Management,Client Relationship Management,Revenue Generation,Distributor Handling,Distributor Sales,Channel Partner Management,Channel Partners"
376,"Alliances, Strategic Partnerships, Affiliate Marketing,Online Marketing, Account Management, Strategy, Product Marketing, Business Intelligence, Digital Marketing, Product Marketing, International Expansion,Project Management, Brand Management  Business Development,Web Marketing,Inbound Marketing,Email Marketing,Social Media Marketing,Search Marketing,Content Marketing,Display Advertising,Google AdWords,Marketing Budget"
377,"Corporate sales , Key account management,B2B sales, Enterprise sales,channel sales . Dealer distribution management .Sales Management,sales planning, Team management .channel partner Management for Telecom, E-commerce and paints industry  New Business Development,Area Sales Management,Territory Sales Management,Distribution Channel Management,Dealer Channel Management,Direct Channel Sales,Target Planning,Retail Sales Management,Network Expansion,Distributor Sales"
378,"Channel Sales, Channel partner / Franchise Management, Sales Planning . Profit & Loss Center responsibility, Dealer & Distributor Management, Area sales, Territory Sales, Distribution, Channel Sales , Team Management  Key Account Management,Channel Partners,Distribution Channel Management,Retail Channel Sales,Franchisee Management,Territory Development,Dealer Channel Management,Distribution Development,New Channel Development,Distributor Sales"
379,"Passed B.Com,MS-CIT,TALLY 9.0,adobe photoshop,vat return,service tax return,income tax return,cst,purchase order,voucher making  Taxation,Tax Returns,Accounting,Bank Reconciliation,TDS"
380,"Brand Management, Search & Social Media, Internet Strategy and Sales, Online Reputation Management, Mobile Marketing, Content  Strategy, Digital campaign management, Analytics  Digital Marketing,Email Marketing,Online Marketing,Content Marketing,Affiliate Marketing,Search Engine Marketing,Online Branding,Strategic Brand Management,Integrated Marketing,Brand Strategy"
381,"General ledger,Finance,MIS,Accounting,ICWA,TDS,Income tax,Service tax,Direct tax,Indirect taxation,Accounts payable,Taxation,Corporate Banking,Regulatory Reporting,Statutory Reporting,RBI,Costing,Financial Analyst,Bonds,Fixed Income   IT Skills Details  Financial Accounting,Auditing,Tax Audit,Tax Reporting,Statutory Audit,Financial Analysis,Bank Audit,Cost Accounting,Tally"
382,"ms-office, Tally 7.2. Tally ERP 9   IT Skills Details  Purchase Entry,TDS Return,VAT Return,Accounting,Sales Entry,TDS Calculation,Banking,C,MS Office,Petty Cash"
383,"income tax and vat assignments,tds,income tax and vat assignments  Daily Accounting,Service Tax Calculation,TDS Calculation,Taxation,Accounts Finalisation,Finance,Day Book,Tax Invoice,Financial Accounting"
384,"I have knowledge How to dispatched the goods of export as well as local * MS-CIT (MS Office - Word, Excel, Power Point and Internet) * Tally 9.0 (TDS, TCS, FBT, VAT, PAYROLL, SERVICE TAX)  Excel Powerpoint,Export Marketing,Accounting Software,Tally Accounting Package,Software Packages,Tally ERP,Tally Software,Export Management,Application Software,Accounting Packages"
385,"ï‚§	Filing of Returns Profession Tax, ï‚§	Timely deduction & deposit of TDS ï‚§	Recording of various accounting transactions, ï‚§	Assisting In Finalization work, Reconciliations & Preparation of Same ( AS 26 & other statement )  Branch Accounting,TDS Return,Taxation,Finalisation,Entry Tax,Tax Returns,TDS Calculation,Tax Calculation,Vendor Payments,Bank Reconciliation"
386,"Taxation,Statutory & Internal Auditing,Finalization of financial statements,Tally, Computation of Income ,Return filing , Income Tax ,TDS assessments.  Financial Auditing,Corporate Taxation,Finance,Statutory Audit,Tax Returns,Audit Planning,Service Tax Return,Financial Accounting,TDS Return,Finalisation"
387,"ID, Handling, Entry, expenses, telephone, entries, Bank Reconciliation, Income Tax return, TDS, Sales Tax, S.S.C, English, knowledge  Taxation,Tax Returns,Accounting,Auditing,Purchase Entry,Sales Entry,Creditors Reconciliation,Banking,Accounts Reconciliation"
388,"Reconciliation of bank statement , Debtors & Creditors, Stock control in Tally Input vat , Output vat entry in Tally, Vat tax register (manual) maintain, vat return (form 14)â€¢	Working knowledge of Tally E.R.P 9â€¢Income Tax : e-filling  Financial Accounting,Corporate Taxation,Tally ERP,Sales Tax Return,Tax Returns,Auditing,Bank Reconciliation Statement,MVAT,Finance,Tax Reporting"
389,"confidence,creative,cross sales,marketing,basics.  Business Development,Digital Marketing,Corporate Sales,Corporate Alliances,National Sales,New Market Development,Client Relationship Management,Corporate Gifts,Marketing Campaigns,Sales Planning"
390,"TDS Return, VAT Return, Income Tax Return, Auditing,  Accounting,Tax Returns,Taxation,Monthly Returns"
391,"Team Handling,Corporate sales,client Servicing,business development, relationship management,institutional sales,Marketing ,new business,data management,Account manager, Key Accounts, Key Account Management, Internet Sales, Business Development,Sales  Target Marketing,Team Management,Corporate Relationship Management,Business Relationship Management,Account Relationship Management,Solution Selling,New Client Acquisition,Corporate Relations,Key Client Retention,Major Accounts"
392,"managing distribution and developing business in retail channel,Healthy experience in distribution and sales management  Business Development,Distribution Channel Management,Channel Sales Management,Channel Development,Distributor Sales,Field Sales Management,Distributor Handling,Retail Business,Marketing,Relationship Management"
393,"Accountant  Sales Tax Return,TDS Software,Advance Tax,Income Tax,Tally,Service Tax Return,TDS Return,C Receivable,Tax Returns,Taxation"
394,"Accounting, Sales Tax, Accountant, TDS Return, VAT Return, bank recocillation  Sales Accounting,Service Tax,Taxation,Income Tax,P Tax,E-TDS,Tally ERP,Returns,Financial Accounting,Tax Planning"
395,"Key account Management,Business Development, Affiliate Marketing, Online Marketing,   IT Skills Details  Corporate Sales,Regional Accounts,Strategic Account Management,Revenue Generation,Brand Promotion,Sales Management,Key Accounts,Client Relationship Management,Corporate Tie-ups,Client Retention"
396,"Accounting,Finance,Financial Reporting,Tally ERP,MS Office,Concurrent Audit,Internal Audit,Statutory Audit,Income Tax Return,Trust Accounting,Leadership,Team Building,Drive for learning and constant seeker for improvement in myself,ib ops,sox   IT Skills Details  Auditing,Bank Audit,Internal Control,Taxation,Ca"
397,"Audit, taxation , accounts   IT Skills Details  Financial Auditing,Tax Returns,Company Audit,Income Tax Audit,Statutory Audit,Advance Tax,Internal Audit,Income Tax Return,Service Tax Return,Finance"
398,"New Business Development , Demand Generation , Team Management , Clent Relationship , Vendor Management , Business Strategy , Inside Sales  Marketing Intelligence,Key Account Management,Sales Lead Generation,Channel Management,Strategic Marketing Planning,Market Identification,Lead Qualification,Lead Management,Partner Development,Marketing Initiatives"
399,"CEH,OWASP Top 10,Vulnerability Assessment,Penetration Testing,IT Security,IT Security Management,Fortify,Web Inspect,Burp,NMap,Wireshark,Nessus,Appscan,Application Security Testing,Code Review,Web Application Testing   IT Skills Details  Information Security,Network Penetration Testing,WebInspect,Security Analysis,Mobile Application Testing,Vulnerability Management"
400,"Application security, Vulnerability assessment, Penetration testing, Vulnerability management, Network security, Ethical hacking, IT Security, Web Application Security,   IT Skills Details  Information Security,Network Penetration Testing,NMAP,Security Analysis,Nessus,Appscan,OWASP,Networking,Malware Analysis,Cyber Forensics"
401,"Web Application Security, WASA, CEH,Vulnerability Assessment,Penetration Testing,OWASP TOP 10,Code Review,Log Analysis,WebInspect,Fortify,AppScan,Burp Suite,Acunetix,Nessus,Nmap,Incident Handling   IT Skills Details  Information Security,Security Analysis,IT Security,Security Audit,Mobile Security"
402,"Manual Testing,Mobile application Testing, Security Testing,API Testing,Database Testing, Test Cases Writing,performance testing,  Defect Management ,RTM preparation, Release Note preparation.   IT Skills Details  Software Testing,Functional Testing,Regression Testing,SQL,Web Application Testing,Android Testing,Handset Testing,Test Planning,Test Scenarios,Test Data"
403,"Sniff/Smoke Testing,Web Services Testing,ETL Testing,Automation Testing,Manual Testing,UI Testing,Regression Testing,Integration Testing,Functional Testing,Exploratory Testing,Application Security Testing,istqb,test analysis,test lead,opr   IT Skills Details  Software Testing,Database Testing,Sanity Testing,QTP,System Testing,Web Application Testing,Quality Center,QC,Test Planning,SOAP UI"
404,"Vulnerability Assessment and Penetration testing (VAPT),web application security assessment,penetration testing,application security,Security Testing,Security Engineer,Vulnerability Assessment   IT Skills Details  Information Security Consulting,Network Penetration Testing,Network Security,Certified Ethical Hacker,IT Security,Ethical Hacking,Networking,OWASP"
405,"ISO 27001:2013 Lead Auditor,Web Application Auditusing Burp, IBM Appscan , Acunetix ,Vulnerability Assessment,Making the Payloads FUD,Keylogger Development and Data Uploader development,Malware Analysis   IT Skills Details  Information Security Consulting,Network Penetration Testing,Application Security Testing,Vulnerability Management,Security Analysis,OWASP,Network Security,IT Security,Information Security Management,Security Audit"
406,"*	Excellent verbal and written communication skills *	Ability to deal with people diplomatically *	Willingness to learn *	Team Player  *	Positive Attitude  Business Development Management,Marketing Management,Marketing Analysis,Strategic Marketing,Marketing Campaigns,Marketing Strategy,Product Marketing,Key Account Management,Digital Marketing,Consumer Behaviour"
407,"Information Security, cyber security,Incident handling,Vulnerability Assessment, penetration testing, soc management, security operation, Threat Analysis,Penetration Testing,Forensics Analysis, Malware Analysis, log analysis, ISO 27001, ISMS   IT Skills Details  OWASP,Application Security Testing,Vulnerability Management,Security Training,Nessus,Web Application Security,Security Operations,Security Analysis,WebInspect,Security Audit"
408,"Penetration Testing, Application Security Testing, OWASP, Vulnerability Assessment, Network Penetration Testing, Nessus, Appscan, NMAP, IT Security, Network Security, Information Security Consulting, Ceh, Vulnerability Management, PCI DSS,   IT Skills Details  Security Analysis,WebInspect,Networking,Vapt,Web Application Security"
409,"Business Development, B2B Sales, Direct Marketing, Direct Sales, Institutional Sales, Market Research, Corporate Sales, Channel Sales & Dealer Management.   IT Skills Details  Corporate Business Development,Key Account Management,Channel Management,Team Management,Regional Management,Sales Lead Generation,Strategic Marketing Planning,Relationship Marketing,Marketing Intelligence,Marketing Management"
410,#NAME?
411,"Brand collaboration, Client Relationship Management, After Sales Service, Marketing,  Corporate Sales,Corporate Marketing,Client Acquisition,Team Operations,Client Servicing,Channel Sales,Area Sales,Sales Management,Residential Sales,Sales Executive Activities"
412,"Accounts payable,Finance professional: Banking activity,insurance   IT Skills Details  Financial Accounting,Taxation,Payables,Vendor Payments,Service Tax Report,Payment Processing,Management Accounting,Tax Reporting,Financial Reconciliation,Payment Voucher"
413,"very good communication skill, easy going person   IT Skills Details  Business Development Management,New Market Development,Strategic Marketing,Product Promotion,Area Sales Management,Brand Awareness,Distribution Management,Revenue Generation,Dealer Management,New Product Launch"
414,"Business Development , Sales, Team Management, Training.  Marketing Initiatives,Revenue Expansion,Market Penetration,Distribution Management,Revenue Generation,Team Operations,Market Expansion,Dealer Management,Business Expansion,Strategic Sales Planning"
415,"Digital marketing, digital strategic planning, digital platform development, social media marketing, eCommerce conversion optimization, branding, consumer behaviour, project management, sales analytics, eCommerce product development   IT Skills Details  Web Marketing,Online Marketing,SEM,SEO,Offline Marketing,Business Development,Digital Strategy,Digital Branding,Online Lead Generation,Marketing Budget"
416,"creative brand integrations,strategic marketing planning,ideation,creative solutions,advertising,television,media,creative direction,concept generation,client solutions,marketing,customer service  Marketing Strategy,Brand Solutions,Brand Building,Integrated Marketing,Brand Marketing,Brand Planning,Brand Launch,Regional Management,Brand Development,Branded Content"
417,"Area Sales Manager,Sales Mgmt,Marketing,Business Development,Channel Mgmt,Distribution Mgmt,Revenue Generation,Key Account Mgmt,Sales Planning,Market Penetration,Dealer Mgmt,Sales Forecasting,Channel Sales,Client Relationship Mgmt,Tally   IT Skills Details  New Business Development,Team Management,Distribution Management,Channel Management,Dealer Management,Channel Distribution,Dealer Development,Dealer Handling,Business Expansion"
418,"Corporate Sales, B2B Sales, Key Account Management, Sales Support,  Corporate Handling,Key Accounts,Tourism,Travel Sales,Team Handling,IATA,Accounting"
419,"Marketing, Business Development, Sales, Corporate Sales, B2B Marketing, B2B Sales, Customer Service, After Sales Service,   IT Skills Details  Client Development,Business Networking,Prospecting,Promotions,Business Strategy,B2C Sales,Market Analysis,Strategic Business Planning,Sales Executive Activities,Presales"
420,"Channel Sales, Distributor Sales, FMCG Sales, Channel Distribution, Channel Development, Channel Sales Management, Business Development, IT Sales, IT Marketing, Telecommunication,   IT Skills Details  Marketing Intelligence,Channel Partner Development,Key Account Management,Team Management,Network Development,Corporate Sales,Revenue Generation,Corporate Selling,Channel Partners,Target Marketing"
421,"digital marketing, online marketing, digital media planning, media buying, banner ads, adwords, web analytics, online marketing head, seo, ppc, sem, smo, smm, search marketing, email marketing, affiliate, ecommerce, advertising, internet marketing   IT Skills Details  SEO Analysis,Search Engine Marketing,Affiliate Marketing,Google AdWords,Social Media Marketing,Web Marketing,Facebook Marketing,Yahoo Search Marketing,Google Analytics,Social Media Optimization"
422,"Team Management, Sourcing of SME, MSME, Corporate Clients  through Tele calling & Cold calling or DSA & CA sources. (Project finance, Term Loan and Working Capital loan.)  Business Development,Marketing Management,Area Sales Management,Telecalling,Sales Lead Generation,Recruitment,Telesales,Sales Development,Dealer Development,Customer Service"
423,"SEM,SEO,Affiliate marketing,Social Media,Digital marketing,PPC,Google Analytics,online marketing,online advertising,social media optimization, CPA, CPL, CPC, Online Lead Generation, Email Marketing   IT Skills Details  Display Advertising,Search Engine Marketing,Google AdWords,Web Marketing,Internet Advertising,Mobile Marketing,Internet Marketing,Online Branding,Content Marketing,Web Promotion"
424,"Software Sales, ERP Sales, CRM Sales, Enterprise Software, Enterprise Integration, Digital Marketing, Social Media Marketing, Online Marketing, Internet Marketing, Search Engine Marketing, SEM, SMO, SEO,  Web Marketing,Business Development,Online Promotion,Digital Media,Marketing Management,Online Sales"
425,"Selenium , Jmeter ,API Testing ,Web applications testing,Functional and Mobile Testing,GUI and Usability Testing,Accessibility Testing ,Compatibility Testing,SelePerformance Testing ,System/Integration Testing,Security Testing ,IOS & Android Testin   IT Skills Details  Manual Testing,Functional Testing,Regression Testing,Software Testing,Automation Testing,Black Box Testing,Smoke Testing,Mobile Application Testing,Browser Testing,Sanity Testing"
426,"Testing (Firewall-Network testing,Web based testing, database testing, whitebox testing, blackbox testing, penetration testing, Regression testing ,Security test), ISMS (ISO 27001:2013) , CMMI 3 dev , test case, bug reports,analysis report   IT Skills Details  Manual Testing,Functional Testing,Software Testing,Black Box Testing,Automation Testing,Test Cases,White Box Testing,System Integration Testing,Test Data,Test Scripts"
427,"OWASP, Application Security, Vulnerability Assessment, IT Security, Vulnerability Management, Penetration Testing, Ceh, Iso 27001 Lead Auditor, Risk Management, NMAP, WireShark, Itgc, Sox 404, PCI DSS,   IT Skills Details  Information Security Consulting,Nessus,IT Audit,Network Security,Security Analysis,Security Monitoring,Certified Ethical Hacker,Ethical Hacking,Security Audit,Risk Assessment"
428,"Manual Testing, Web Application Testing,Automation Testing,Mobile Web-Based Application Testing,Mobile Application Testing,Functional Testing,Black-Box Testing, GUI Testing,Cross Browser Testing,SDLC, STLC,Testing Methodologies,BFSI , E-commerce   IT Skills Details  Regression Testing,Software Testing,Selenium,Black Box Testing,Database Testing,Device Testing,API Testing,SQL,Smoke Testing,Android Testing"
429,"Mobile Application Testing, SQL, Web Application Testing, Regression Testing, Manual Testing, security testing, API Testing,   IT Skills Details  Functional Testing,Software Testing,Automation Testing,GUI Testing,Integration Testing,Android Testing,Retesting,Usability Testing,Web Services Testing,System Testing"
430,"Selenium WebDriver,TestNG,JUnit,EGit & GitHub,Jenkins,PhantomJS,Cucumber,AutoIT,Sikuli,Jmeter Manual Testing, Functional, Application Testing, Retesting, Regression Testing, Test Case Design & Execution, Test Plan, Smoke, Regression testing   IT Skills Details  Functional Testing,Software Testing,Smoke Testing,Test Planning,Exploratory Testing,Automation Testing,Test Scenarios,Test Cases,Integration Testing,System Testing"
431,"Device Testing,Mobile Testing,Handset Testing,Mobile application testing,Mobile testing,Mobile handset testing,Tablet Testing   IT Skills Details  Manual Testing,Software Testing,Functional Testing,Android Testing,Test Engineering,Field Testing"
432,"test strategy,test planning,smoke testing,regression testing,sanity testing,functional testing,adhoc testing,functionality testing,manual testing,integration testing,gui testing,ui testing,mobile application testing,testng,java,appium,git,junit   IT Skills Details  Automation Testing,Retesting,Browser Testing,Web Application Testing,System Testing,Test Cases,Interface Testing,Android Testing"
433,"Mobile Testing , Black-box testing, Application testing, Web application testing   IT Skills Details  Manual Testing,Software Testing,Functional Testing,Regression Testing,Mobile Application Testing,Black Box Testing,Test Engineering,Mobile Handset Testing,Android Testing,UI Testing"
434,"Direct marketing, channel sales, institutional sales.  Marketing Management,New Business Development,Retail Channel Sales,Area Sales Management,Corporate Sales,Institutional Marketing,Institutional Selling,New Channel Development,Corporate Selling,Strategic Marketing"
435,"product management, market research,sales., Marketing strategy,*	Marketing, sales., marketing communication,Marketing strategy,marketing communication,Market research   IT Skills Details  Business Development,Strategic Marketing Planning,Marketing Management,Product Marketing,Key Account Management,Product Strategy,Marketing Research,Market Identification,Market Penetration,Strategic Communication"
436,"Mutual funds,Banking operations,Bank audit,SAP,Bank reconciliation,Internal audit,Audit compliance   IT Skills Details  Auditing,Accounting,Statutory Audit,Audit Planning,Stock Audit,Audit Report,Finance,Taxation"
437,"Ms excel,Ms word,Taxation,Registration, Finance, Accounting, Auditing,MIS Reporting, Back Office, Manager   IT Skills Details  Accounting Standards,Mba Finance,Financial Auditing,International Taxation,Tax Returns,Balance Sheet Review,Financial Reporting,Tax Reporting,Income Tax Return,Tax Audit"
438,"Regression testing,Retesting,Cross browser testing,Manual Testing,Localization Testing,Black Box Testing,GUI Testing,Functionality Testing,Compatibility Testing,testing plan,QTP Testing etc,system testing   IT Skills Details  Functional Testing,Software Testing,Sanity Testing,Adhoc Testing,Automation Testing,Integration Testing,Web Application Testing,Database Testing,SQL,Mobile Application Testing"
439,"SOX Compliance, IT Security Management, Information Security, Risk Management, Cobit, PCI DSS, ISO 27001, Information Security Management, Security Audit, Security Operations, Cyber Security, Network Security, Firewall, Proxy, Antivirus, DLP, Web Sec   IT Skills Details  IT Networking,Security Training,IT Infrastructure,It Compliance,IT Risk,Physical Security,Vulnerability Management,Vulnerability Assessment,Security Planning,Incident Management"
440,"Jmeter, Selenium , Programming, Python, .net,java,watir,TFS,VSTS,cucumber,jira,jenkins,Hp ALM,Agile testing,Scrum testing, VB SCRIPT, ,javascript,OWASP,Bcs-ISTQB,   IT Skills Details  Manual Testing,Automation Testing,Selenium Webdriver,Software Testing,Functional Testing,Regression Testing,Selenium RC,API Testing,Database Testing,Selenium IDE"
441,"Java, jenkins,maven, Selenium WebDriver, Selenium IDE , Jmeter, yslow, Firebug(Networks), MySQL, Core Java,   IT Skills Details  Manual Testing,Testng,Automation Testing,QA Automation,API Testing,Functional Testing,Regression Testing,Automation Framework,Performance Testing Tool,Spring"
442,"Performance Testing,Functional Testing, Vulnerability Testing,  Regression Testing, Sanity Testing, Adhoc Testing, Compatibility Testing, Usability Testing, Automation Testing,   IT Skills Details  Manual Testing,Smoke Testing,Software Testing,Black Box Testing,GUI Testing,Integration Testing,UI Testing,System Testing,Manual Test Execution,Web Application Testing"
443,"Web and mobile based Testing,Quality Assurance,Manual Testing,Automation with QTP,SQL Queries,Agile Process,Team Management,Client Relationship Management,Test Planning and Execution,Estimations,mobile application testing   IT Skills Details  Manual Functional Testing,Software Testing,Automation Testing,Regression Testing,Test Scripting,Test Engineering,Device Testing,QTP Testing,Test Analysis,Android Testing"
444,"ISO 27001, IT Risk Management,ISMS Implementation, IS Audit   IT Skills Details  Information Security Management,IT Audit,PCI DSS,Auditing,Project Management,It Compliance,Internal Process Audit,Business Continuity Management,Risk Assessment,Risk Assurance"
445,"Area Sales Manager,Retail Sales,Marketing,Business Development,Retail Operations,Customer Service Operations,Merchandising,Channel Mgmt,Revenue Generation,Franchise Mgmt,Vendor Mgmt,Sales Promotion,Market Analysis,Client Relationship Mgmt   IT Skills Details  Marketing Management,Team Management,Channel Sales Management,Franchisee Management,Product Promotion,Channel Development,Dealer Channel Management,Retail Channel Sales,Franchisee Development,Sales Development"
446,"Corporate Sales, Business Development  Marketing Management,Sales Management,Regional Management,Regional Sales,Distribution Development,Sales Development,Team Management,Distribution Network,Client Development,Network Development"
447,"*Responsible for Entire West regions business development of brand through various innovative way of manpower recruitment, training and development, Visual Merchandising, Merchandise Planning, Retail Operations, Sales, Key Account Management,   IT Skills Details  Corporate Business Development,Regional Sales,Marketing Programs,Regional Management,Sales Management,Team Management,Brand Development,New Business Acquisition,Service Sales,Manpower Development"
448,"Channel Sales (General Trade & Modern Trade)   IT Skills Details  New Business Development,Area Sales Management,FMCG Sales,Marketing Management,Retail Sales,Distribution Channel Management,Distribution Network Management,Primary Sales,Distributor Handling,Secondary Sales"
449,"Customer Service, Retention Sales , Corporate Sales, Travel Agency Sales  Area Sales Management,Travel Sales,Customer Handling,Customer Retention,Travel Agent Activities,Customer Management,Sales Achievement,Hotel Sales,Marketing,Customer Care"
450,"Manual Testing ,Automation and Functional testing, Database Testing, Security testing, Performance Testing Server Hardening,Mainframe testing,Release and Build Deployment, SharePoint 2007,Test Plan,TFS 2013,MTM 2013,.BMC Services,Web service testing.   IT Skills Details  Software Testing,Regression Testing,Web Services Testing,UI Testing,Smoke Testing,Integration Testing,Browser Testing,Web Application Testing,QTP Testing,Compatibility Testing"
451,"Project Finance and Auditing  Financial Auditing,Internal Audit,Taxation,Audit Management,Audit Planning,Financial Management,Bank Audit,Statutory Audit,Company Audit,Tax Audit"
452,"Computer - Windows, MS Office (Word,Excel, Access,Powerpoint)  Internet?Bussiness Communication,Company Law,Corporate Accounting, Auditing  & Taxation,Team work, Learning agility,Logical thinking and Discretion  Excel Powerpoint,Corporate Taxation,Windows Office,Company Audit,Tax Returns,Financial Accounting,Tax Audit,Tax Calculation,Income Tax Return,Business Accounting"
